id	ref	class	di_events	dir	read_len	aln_len	ref_start	ref_end	ref_len	score	max_score	num_match	num_snp	num_ins	num_del	num_mask	shared_7mers	med_q	mean_q
SRR29165088.20225	_NC_002020.1	vRNA	0	F	905	890	1	890	890	3490.00	4525.00	794	84	6	12	21	428	25.00	23.76
SRR29165088.20246	_NC_007363.1	vRNA	0	R	1041	1027	1	1027	1027	4207.00	5205.00	936	77	7	14	21	557	24.00	22.38
SRR29165088.20247	_NC_007363.1	vRNA	0	R	1039	1027	1	1027	1027	4396.00	5195.00	949	65	4	13	21	620	26.00	25.97
SRR29165088.20248	_NC_007363.1	vRNA	0	F	1046	1021	7	1027	1027	4052.00	5230.00	925	78	18	18	25	562	23.00	20.39
SRR29165088.20249	_NC_007363.1	vRNA	0	F	1044	1026	2	1027	1027	4174.00	5220.00	935	76	11	15	22	552	21.00	20.14
SRR29165088.20252	_NC_002020.1	vRNA	0	F	911	890	1	890	890	3211.00	4555.00	771	101	15	18	24	383	21.00	18.72
SRR29165088.20261	_NC_007363.1	vRNA	0	R	1050	1027	1	1027	1027	4346.00	5250.00	951	69	9	7	21	599	25.00	24.10
SRR29165088.20276	_NC_007363.1	vRNA	0	R	1031	1027	1	1027	1027	4119.00	5155.00	925	78	8	24	20	561	24.00	21.91
SRR29165088.20280	_NC_007363.1	vRNA	0	F	1039	1027	1	1027	1027	4135.00	5195.00	929	76	13	22	21	543	24.00	22.40
SRR29165088.20283	_NC_007363.1	vRNA	0	F	1049	1026	2	1027	1027	4351.00	5245.00	950	69	8	7	22	599	23.00	21.71
SRR29165088.20293	_NC_007363.1	vRNA	0	F	1050	1027	1	1027	1027	4286.00	5250.00	944	70	15	13	21	600	25.00	23.11
SRR29165088.20294	_NC_007363.1	vRNA	0	R	1028	1027	1	1027	1027	4229.00	5140.00	935	69	3	23	21	577	24.00	22.99
SRR29165088.20297	_NC_007363.1	vRNA	0	R	1028	1027	1	1027	1027	4167.00	5140.00	930	72	8	25	18	587	23.00	22.47
SRR29165088.20298	_NC_007363.1	vRNA	0	R	1041	1027	1	1027	1027	3886.00	5205.00	907	94	13	26	27	514	21.00	19.69
SRR29165088.20302	_NC_007363.1	vRNA	0	F	1045	1027	1	1027	1027	4033.00	5225.00	920	92	13	15	20	557	24.00	22.07
SRR29165088.20307	_NC_007363.1	vRNA	0	F	1047	1027	1	1027	1027	4267.00	5235.00	943	73	10	11	21	576	23.00	21.51
SRR29165088.20308	_NC_007363.1	vRNA	0	R	1032	1027	1	1027	1027	4081.00	5160.00	925	79	7	23	21	552	22.00	20.83
SRR29165088.20309	_NC_002020.1	vRNA	0	R	915	890	1	890	890	3377.00	4575.00	791	85	17	14	22	414	23.00	20.72
SRR29165088.20311	_NC_007363.1	vRNA	0	R	1027	1027	1	1027	1027	3897.00	5135.00	906	93	8	28	20	474	21.00	19.61
SRR29165088.20317	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4283.00	5235.00	945	72	9	10	21	603	24.00	22.11
SRR29165088.20323	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4140.00	5230.00	933	77	11	17	25	533	23.00	21.60
SRR29165088.20324	_NC_007363.1	vRNA	0	F	1014	1027	1	1027	1027	4008.00	5070.00	912	73	2	42	27	554	21.00	19.68
SRR29165088.20327	_NC_007363.1	vRNA	0	F	1088	1027	1	1027	1027	4320.00	5440.00	951	71	47	5	19	611	26.00	23.86
SRR29165088.20330	_NC_002020.1	vRNA	0	F	903	890	1	890	890	3494.00	4515.00	792	85	5	13	21	432	25.00	23.41
SRR29165088.20335	A_NC_007362.1	vRNA	0	F	1791	1758	3	1760	1760	6498.00	8955.00	1531	195	21	32	44	818	24.00	22.62
SRR29165088.20336	P_NC_007360.1	vRNA	0	R	1580	1565	1	1565	1565	5813.00	7900.00	1365	173	23	27	19	664	25.00	23.14
SRR29165088.20340	_NC_007363.1	vRNA	0	R	1057	1027	1	1027	1027	4225.00	5285.00	936	78	13	13	30	578	25.00	23.23
SRR29165088.20349	_NC_004905.2	vRNA	0	R	1583	1557	1	1557	1557	5548.00	7915.00	1334	200	20	23	29	647	24.00	21.47
SRR29165088.20352	_NC_002020.1	vRNA	0	F	903	890	1	890	890	3452.00	4515.00	795	76	11	19	21	434	22.00	20.60
SRR29165088.20354	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4175.00	5230.00	938	75	12	14	21	566	25.00	22.99
SRR29165088.20355	_NC_004906.1	vRNA	0	R	915	890	1	890	890	3420.00	4575.00	792	89	13	9	21	426	24.00	22.92
SRR29165088.20364	_NC_002020.1	vRNA	0	F	905	890	1	890	890	3371.00	4525.00	790	80	14	20	21	417	21.00	20.34
SRR29165088.20365	_NC_004905.2	vRNA	0	R	1591	1557	1	1557	1557	5867.00	7955.00	1358	186	13	13	34	695	25.00	23.58
SRR29165088.20367	_NC_004906.1	diRNA	2	R	726	890	1	890	890	2651.00	3630.00	644	59	2	187	21	351	23.00	22.05
SRR29165088.20376	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4221.00	5215.00	938	76	8	13	21	563	24.00	21.78
SRR29165088.20378	_NC_002020.1	vRNA	0	R	894	890	1	890	890	3245.00	4470.00	768	95	8	27	23	407	24.00	22.37
SRR29165088.20380	P_NC_007360.1	vRNA	0	F	1574	1565	1	1565	1565	5683.00	7870.00	1354	177	21	34	22	661	21.00	20.17
SRR29165088.20385	P_NC_007360.1	vRNA	0	R	1581	1565	1	1565	1565	5984.00	7905.00	1373	179	8	13	21	698	26.00	24.63
SRR29165088.20386	_NC_007363.1	vRNA	0	F	1035	1027	1	1027	1027	3939.00	5175.00	910	88	14	29	23	500	19.00	18.41
SRR29165088.20390	_NC_002020.1	vRNA	0	F	915	890	1	890	890	3252.00	4575.00	778	97	19	15	21	407	21.00	19.84
SRR29165088.20396	_NC_007363.1	vRNA	0	F	1045	1027	1	1027	1027	4346.00	5225.00	947	71	6	9	21	595	25.00	24.16
SRR29165088.20397	_NC_002020.1	vRNA	0	F	900	890	1	890	890	3467.00	4500.00	789	85	5	16	21	432	25.00	24.14
SRR29165088.20398	P_NC_007360.1	vRNA	0	F	1555	1565	1	1565	1565	5505.00	7775.00	1328	193	13	44	21	634	22.00	20.83
SRR29165088.20400	_NC_002020.1	vRNA	0	R	886	890	1	890	890	3310.00	4430.00	774	82	9	34	21	402	24.00	21.72
SRR29165088.20414	A_NC_007361.1	vRNA	0	R	1465	1458	1	1458	1458	5698.00	7325.00	1289	149	5	20	22	721	25.00	24.11
SRR29165088.20416	_NC_007363.1	vRNA	0	R	1042	1027	1	1027	1027	4365.00	5210.00	948	71	2	8	21	599	25.00	23.65
SRR29165088.20417	_NC_004906.1	vRNA	0	R	902	890	1	890	890	3238.00	4510.00	776	90	15	24	21	395	21.00	20.43
SRR29165088.20418	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4276.00	5210.00	940	74	7	13	21	594	25.00	23.30
SRR29165088.20420	_NC_007363.1	vRNA	0	F	1022	1027	1	1027	1027	3949.00	5110.00	912	78	10	37	22	514	21.00	20.10
SRR29165088.20423	_NC_007363.1	vRNA	0	F	1053	1027	1	1027	1027	4352.00	5265.00	953	67	12	7	21	603	24.00	23.33
SRR29165088.20427	_NC_007363.1	vRNA	0	R	1033	1027	1	1027	1027	4102.00	5165.00	923	78	13	26	19	545	22.00	20.89
SRR29165088.20437	A_NC_007362.1	vRNA	0	F	1795	1760	1	1760	1760	6537.00	8975.00	1537	198	25	25	35	826	23.00	21.34
SRR29165088.20446	_NC_007363.1	vRNA	0	F	1039	1027	1	1027	1027	4319.00	5195.00	944	68	6	15	21	593	25.00	23.45
SRR29165088.20447	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4289.00	5215.00	942	74	6	11	21	591	25.00	24.10
SRR29165088.20449	_NC_007375.1	vRNA	0	F	954	953	1389	2341	2341	3597.00	4770.00	830	107	1	16	16	482	23.00	21.06
SRR29165088.20452	P_NC_007360.1	vRNA	0	R	1577	1565	1	1565	1565	5913.00	7885.00	1368	181	7	16	21	687	26.00	25.39
SRR29165088.20456	_NC_002020.1	vRNA	0	R	907	890	1	890	890	3640.00	4535.00	803	80	3	7	21	458	26.00	25.24
SRR29165088.20457	_NC_007363.1	vRNA	0	F	1054	1027	1	1027	1027	4347.00	5270.00	950	72	11	5	21	599	24.00	22.59
SRR29165088.20470	_NC_007363.1	vRNA	0	F	606	594	434	1027	1027	2295.00	3030.00	532	48	15	14	11	321	22.00	20.35
SRR29165088.20471	_NC_007363.1	vRNA	0	F	1046	1027	1	1027	1027	4351.00	5230.00	949	66	10	12	21	604	25.00	23.44
SRR29165088.20473	_NC_007363.1	vRNA	0	F	226	221	1	221	1027	615.00	1130.00	176	23	16	22	11	101	25.00	21.69
SRR29165088.20477	A_NC_007359.1	vRNA	0	F	2245	2230	1	2230	2233	8825.00	11225.00	2007	187	30	36	21	1247	22.00	20.40
SRR29165088.20488	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4365.00	5215.00	946	69	5	12	23	607	26.00	24.33
SRR29165088.20492	_NC_007363.1	vRNA	0	F	1045	1027	1	1027	1027	4216.00	5225.00	941	70	13	16	21	590	22.00	20.49
SRR29165088.20493	_NC_007363.1	vRNA	0	R	1053	1027	1	1027	1027	4217.00	5265.00	937	83	12	7	21	569	22.00	20.79
SRR29165088.20502	_NC_002020.1	vRNA	0	R	906	884	7	890	890	3454.00	4530.00	786	88	6	10	26	417	23.00	21.58
SRR29165088.20503	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4407.00	5215.00	950	70	2	7	21	613	26.00	24.63
SRR29165088.20512	_NC_007363.1	vRNA	0	F	1047	1027	1	1027	1027	4136.00	5235.00	932	77	18	18	20	583	22.00	20.12
SRR29165088.20515	_NC_007363.1	vRNA	0	R	1048	1027	1	1027	1027	4127.00	5240.00	928	86	12	13	22	557	23.00	21.41
SRR29165088.20517	B2_NC_026438.1	vRNA	0	F	2353	2280	1	2280	2280	8314.00	11765.00	1965	283	23	32	82	961	24.00	22.77
SRR29165088.20521	_NC_007363.1	vRNA	0	F	1043	1027	1	1027	1027	4228.00	5215.00	935	80	7	12	21	578	25.00	23.35
SRR29165088.20529	A_NC_007362.1	vRNA	0	R	1781	1759	1	1759	1760	6670.00	8905.00	1538	194	10	27	39	845	25.00	23.35
SRR29165088.20540	_NC_007363.1	vRNA	0	F	1049	1027	1	1027	1027	4260.00	5245.00	944	74	11	9	20	588	22.00	21.12
SRR29165088.20543	P_NC_007360.1	vRNA	0	R	1579	1565	1	1565	1565	5782.00	7895.00	1358	184	15	23	22	657	23.00	21.16
SRR29165088.20544	_NC_002020.1	vRNA	0	R	901	890	1	890	890	3292.00	4505.00	778	92	12	20	19	401	22.00	20.06
SRR29165088.20549	_NC_007363.1	vRNA	0	R	608	594	434	1027	1027	2521.00	3040.00	550	42	5	2	11	349	25.00	23.35
SRR29165088.20553	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4391.00	5230.00	951	71	3	5	21	602	25.00	24.72
SRR29165088.20554	_NC_007363.1	vRNA	0	F	1046	1027	1	1027	1027	4010.00	5230.00	923	78	24	26	21	532	19.00	18.25
SRR29165088.20558	_NC_002020.1	vRNA	0	F	912	890	1	890	890	3656.00	4560.00	808	78	5	4	21	465	27.00	26.04
SRR29165088.20559	_NC_007363.1	vRNA	0	F	1046	1027	1	1027	1027	4316.00	5230.00	946	72	9	9	19	584	25.00	23.36
SRR29165088.20560	_NC_004906.1	vRNA	0	F	923	890	1	890	890	3333.00	4615.00	785	95	22	10	21	412	23.00	22.24
SRR29165088.20562	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4309.00	5215.00	943	72	7	12	21	596	24.00	23.18
SRR29165088.20568	_NC_007363.1	vRNA	0	R	1033	1027	1	1027	1027	4249.00	5165.00	935	70	7	22	21	600	25.00	23.65
SRR29165088.20570	_NC_007363.1	vRNA	0	R	1045	1027	1	1027	1027	4458.00	5225.00	954	70	2	3	19	627	26.50	26.00
SRR29165088.20579	_NC_007363.1	vRNA	0	F	1046	1027	1	1027	1027	4258.00	5230.00	942	70	13	15	21	604	25.00	23.05
SRR29165088.20580	_NC_002020.1	vRNA	0	R	894	890	1	890	890	3071.00	4470.00	761	94	17	35	22	376	16.00	17.48
SRR29165088.20581	A_NC_007359.1	vRNA	0	F	623	599	1	599	2233	2116.00	3115.00	513	68	15	18	27	341	24.00	22.31
SRR29165088.20582	_NC_007363.1	vRNA	0	R	607	594	434	1027	1027	2542.00	3035.00	550	41	5	3	11	365	26.00	24.71
SRR29165088.20583	_NC_007363.1	vRNA	0	F	1049	1027	1	1027	1027	4272.00	5245.00	943	74	11	10	21	593	24.00	22.69
SRR29165088.20584	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4289.00	5230.00	941	78	6	8	21	586	25.00	23.00
SRR29165088.20588	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4279.00	5210.00	939	78	4	10	21	581	25.00	22.99
SRR29165088.20599	P_NC_007360.1	vRNA	0	F	1602	1565	1	1565	1565	5808.00	8010.00	1364	189	28	12	21	656	23.00	21.82
SRR29165088.20600	_NC_002020.1	vRNA	0	R	898	890	1	890	890	3482.00	4490.00	791	81	5	18	21	427	25.00	23.77
SRR29165088.20614	_NC_002020.1	vRNA	0	F	907	890	1	890	890	3290.00	4535.00	780	89	17	21	21	368	19.00	18.14
SRR29165088.20615	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4359.00	5230.00	948	72	5	7	21	608	25.00	24.00
SRR29165088.20620	P_NC_007360.1	vRNA	0	F	1585	1564	1	1564	1565	5778.00	7925.00	1364	177	23	23	21	653	24.00	22.18
SRR29165088.20621	_NC_007363.1	vRNA	0	F	1049	1027	1	1027	1027	4145.00	5245.00	939	69	21	19	20	568	20.00	19.72
SRR29165088.20622	A_NC_007361.1	vRNA	0	F	1475	1458	1	1458	1458	5685.00	7375.00	1290	158	6	10	21	689	24.00	22.45
SRR29165088.20623	_NC_007363.1	vRNA	0	F	1057	1027	1	1027	1027	4462.00	5285.00	960	66	10	1	21	635	26.00	24.74
SRR29165088.20624	_NC_007363.1	vRNA	0	R	1056	1027	1	1027	1027	4210.00	5280.00	939	78	19	10	20	575	21.00	20.39
SRR29165088.20625	_NC_002020.1	vRNA	0	R	909	890	1	890	890	3586.00	4545.00	801	81	6	8	21	448	26.00	24.06
SRR29165088.20626	_NC_007377.1	vRNA	0	F	532	528	1	528	1027	1593.00	2660.00	429	70	18	29	15	240	26.00	26.09
SRR29165088.20633	_NC_004906.1	vRNA	0	F	912	890	1	890	890	3086.00	4560.00	758	104	26	28	24	369	21.00	19.00
SRR29165088.20635	_NC_002020.1	vRNA	0	F	908	890	1	890	890	3522.00	4540.00	795	84	7	11	22	441	25.00	24.47
SRR29165088.20653	_NC_002020.1	vRNA	0	F	923	890	1	890	890	3298.00	4615.00	789	81	33	20	20	395	22.00	20.20
SRR29165088.20658	_NC_007363.1	vRNA	0	F	1034	1024	1	1024	1027	4164.00	5170.00	924	76	2	24	32	573	25.00	22.37
SRR29165088.20659	_NC_007363.1	vRNA	0	F	1059	1027	1	1027	1027	4358.00	5295.00	951	72	15	4	21	606	25.00	23.59
SRR29165088.20664	A_NC_007359.1	vRNA	0	F	2237	2233	1	2233	2233	8968.00	11185.00	2019	169	28	45	21	1273	20.00	19.76
SRR29165088.20665	_NC_007375.1	vRNA	0	F	1178	1177	1	1177	2341	4642.00	5890.00	1046	118	4	13	10	609	25.00	24.62
SRR29165088.20666	_NC_007363.1	vRNA	0	F	1046	1026	2	1027	1027	4401.00	5230.00	954	64	6	8	22	621	25.00	23.73
SRR29165088.20667	_NC_007363.1	vRNA	0	F	1046	1027	1	1027	1027	4309.00	5230.00	949	67	13	11	17	595	23.00	21.29
SRR29165088.20679	_NC_002020.1	vRNA	0	R	908	890	1	890	890	3646.00	4540.00	805	79	3	6	21	469	25.00	24.38
SRR29165088.20684	_NC_002020.1	vRNA	0	F	920	890	1	890	890	3567.00	4600.00	801	85	13	4	21	456	26.00	24.88
SRR29165088.20689	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4340.00	5210.00	948	69	6	10	19	616	25.00	23.12
SRR29165088.20691	_NC_007363.1	vRNA	0	F	1047	1027	1	1027	1027	4172.00	5235.00	934	80	12	13	21	544	21.00	20.05
SRR29165088.20692	_NC_007363.1	vRNA	0	R	1038	1027	1	1027	1027	4276.00	5190.00	939	73	4	15	22	575	23.00	21.98
SRR29165088.20695	P_NC_007360.1	vRNA	0	F	1589	1565	1	1565	1565	5913.00	7945.00	1371	181	16	13	21	676	23.00	21.77
SRR29165088.20727	_NC_007363.1	vRNA	0	R	1028	1027	1	1027	1027	3569.00	5140.00	882	109	18	36	19	460	14.00	15.31
SRR29165088.20728	_NC_007363.1	vRNA	0	R	1034	1024	1	1024	1027	4040.00	5170.00	919	86	12	19	17	533	22.00	19.59
SRR29165088.20729	_NC_007363.1	vRNA	0	F	1045	1027	1	1027	1027	4386.00	5225.00	952	64	8	11	21	621	25.00	24.20
SRR29165088.20738	_NC_007363.1	vRNA	0	R	1037	1027	1	1027	1027	3642.00	5185.00	888	103	26	36	20	468	18.00	17.55
SRR29165088.20743	_NC_007363.1	vRNA	0	F	1056	1027	1	1027	1027	4201.00	5280.00	938	84	13	5	21	556	25.00	22.56
SRR29165088.20746	_NC_002020.1	vRNA	0	F	904	890	1	890	890	3461.00	4520.00	794	81	8	15	21	441	24.00	21.84
SRR29165088.20751	_NC_007363.1	vRNA	0	F	1029	1024	1	1024	1027	4038.00	5145.00	915	86	8	23	20	546	23.00	21.26
SRR29165088.20757	_NC_002020.1	vRNA	0	F	908	890	1	890	890	3561.00	4540.00	798	87	4	5	19	441	26.00	24.73
SRR29165088.20758	_NC_007363.1	vRNA	0	R	1049	1027	1	1027	1027	4286.00	5245.00	944	75	9	8	21	584	24.00	23.70
SRR29165088.20759	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4210.00	5210.00	936	75	10	16	21	597	23.00	21.42
SRR29165088.20766	_NC_007363.1	vRNA	0	F	1057	1026	2	1027	1027	4301.00	5285.00	946	70	13	10	28	612	25.00	23.76
SRR29165088.20769	_NC_007363.1	vRNA	0	F	1061	1026	2	1027	1027	4277.00	5305.00	947	72	19	7	23	583	24.00	22.53
SRR29165088.20780	_NC_007363.1	vRNA	0	F	1035	1027	1	1027	1027	4002.00	5175.00	923	74	17	30	21	536	21.00	19.67
SRR29165088.20783	A_NC_007362.1	vRNA	0	F	1536	1528	11	1538	1760	5724.00	7680.00	1329	167	14	32	26	743	24.00	22.35
SRR29165088.20794	_NC_007363.1	vRNA	0	R	1040	1027	1	1027	1027	4186.00	5200.00	933	77	10	17	20	563	25.00	22.67
SRR29165088.20799	_NC_007363.1	vRNA	0	R	1044	1027	1	1027	1027	4237.00	5220.00	935	84	4	8	21	600	25.00	23.82
SRR29165088.20800	_NC_007363.1	vRNA	0	R	1038	1027	1	1027	1027	4384.00	5190.00	948	68	1	11	21	615	26.00	25.11
SRR29165088.20811	P_NC_007360.1	vRNA	0	F	1580	1565	1	1565	1565	5874.00	7900.00	1363	186	10	16	21	664	24.00	23.56
SRR29165088.20812	B2_NC_026438.1	vRNA	0	F	2356	2280	1	2280	2280	8228.00	11780.00	1957	292	25	31	82	959	23.00	21.25
SRR29165088.20815	_NC_007363.1	vRNA	0	F	1036	1027	1	1027	1027	4190.00	5180.00	929	77	9	21	21	561	25.00	22.82
SRR29165088.20817	P_NC_007360.1	vRNA	0	F	1575	1565	1	1565	1565	5894.00	7875.00	1364	182	8	19	21	675	24.00	23.15
SRR29165088.20818	_NC_007363.1	vRNA	0	F	1043	1027	1	1027	1027	4293.00	5215.00	944	70	8	13	21	579	25.00	23.07
SRR29165088.20820	_NC_007363.1	vRNA	0	R	1045	1027	1	1027	1027	4218.00	5225.00	941	72	14	14	18	574	21.00	20.04
SRR29165088.20831	_NC_004906.1	vRNA	0	R	901	890	1	890	890	3371.00	4505.00	785	86	11	19	19	416	24.00	22.32
SRR29165088.20836	_NC_007375.1	vRNA	0	R	689	664	1678	2341	2341	2584.00	3445.00	590	65	7	9	27	352	25.00	23.82
SRR29165088.20841	A_NC_007362.1	vRNA	0	F	1801	1760	1	1760	1760	6206.00	9005.00	1517	203	41	40	40	784	23.00	21.17
SRR29165088.20843	_NC_007363.1	vRNA	0	R	1042	1027	1	1027	1027	4369.00	5210.00	949	68	4	10	21	597	25.00	23.57
SRR29165088.20847	A_NC_007362.1	vRNA	0	F	1809	1759	2	1760	1760	6487.00	9045.00	1533	207	34	19	35	832	23.00	21.41
SRR29165088.20849	_NC_007363.1	vRNA	0	F	1042	1027	1	1027	1027	4478.00	5210.00	955	66	0	6	21	632	26.00	25.76
SRR29165088.20853	_NC_007363.1	vRNA	0	F	1051	1027	1	1027	1027	4177.00	5255.00	938	76	16	13	21	566	23.00	20.94
SRR29165088.20858	_NC_002020.1	vRNA	0	F	910	890	1	890	890	3506.00	4550.00	794	87	8	9	21	428	25.00	24.35
SRR29165088.20861	A_NC_007362.1	vRNA	0	F	1800	1760	1	1760	1760	6882.00	9000.00	1556	195	10	9	39	869	26.00	25.50
SRR29165088.20862	P_NC_007360.1	vRNA	0	R	1584	1565	1	1565	1565	5922.00	7920.00	1375	173	19	17	17	687	25.00	23.55
SRR29165088.20863	A_NC_007362.1	vRNA	0	F	478	486	1	486	1760	1445.00	2390.00	382	61	16	43	19	201	26.00	24.88
SRR29165088.20864	_NC_004906.1	vRNA	0	F	923	890	1	890	890	3316.00	4615.00	786	93	24	11	20	416	22.00	20.17
SRR29165088.20865	_NC_007363.1	vRNA	0	F	1045	1027	1	1027	1027	4230.00	5225.00	940	73	11	14	21	590	24.00	22.72
SRR29165088.20867	_NC_007363.1	vRNA	0	F	1050	1027	1	1027	1027	4394.00	5250.00	953	70	6	4	21	601	24.00	23.57
SRR29165088.20868	_NC_007363.1	vRNA	0	R	1048	1027	1	1027	1027	4137.00	5240.00	932	81	14	14	21	560	23.00	21.26
SRR29165088.20870	_NC_002020.1	vRNA	0	F	916	890	1	890	890	3191.00	4580.00	773	96	26	21	21	409	21.50	19.45
SRR29165088.20871	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4444.00	5235.00	958	64	4	5	21	629	26.00	25.13
SRR29165088.20872	_NC_004906.1	vRNA	0	F	917	890	1	890	890	3359.00	4585.00	781	102	14	7	20	422	24.00	22.20
SRR29165088.20873	_NC_007363.1	vRNA	0	F	1052	1027	1	1027	1027	4328.00	5260.00	949	70	12	8	21	604	25.00	23.77
SRR29165088.20876	_NC_002020.1	vRNA	0	R	907	890	1	890	890	3222.00	4535.00	774	92	22	24	19	389	21.00	19.15
SRR29165088.20878	P_NC_007360.1	vRNA	0	F	1577	1561	2	1562	1565	5937.00	7885.00	1368	177	8	16	24	687	27.00	24.96
SRR29165088.20880	_NC_007363.1	vRNA	0	F	1049	1027	1	1027	1027	4460.00	5245.00	958	64	6	5	21	640	26.00	24.33
SRR29165088.20881	A_NC_007362.1	vRNA	0	R	1762	1749	12	1760	1760	6271.00	8810.00	1501	199	20	49	42	783	24.00	21.90
SRR29165088.20885	_NC_007363.1	vRNA	0	F	1036	1027	1	1027	1027	4081.00	5180.00	930	72	13	25	21	568	20.00	18.95
SRR29165088.20887	_NC_004906.1	vRNA	0	F	899	890	1	890	890	3276.00	4495.00	774	97	7	19	21	398	22.00	20.06
SRR29165088.20890	_NC_002020.1	vRNA	0	R	906	890	1	890	890	3497.00	4530.00	795	84	5	11	22	427	25.00	24.24
SRR29165088.20891	_NC_007363.1	vRNA	0	F	1049	1027	1	1027	1027	4090.00	5245.00	932	77	19	18	21	541	23.00	21.36
SRR29165088.20901	_NC_007363.1	vRNA	0	R	1059	1027	1	1027	1027	3924.00	5295.00	920	86	32	21	21	537	23.00	20.94
SRR29165088.20902	_NC_007363.1	vRNA	0	F	1043	1023	1	1023	1027	4224.00	5215.00	937	74	9	12	23	578	22.00	20.86
SRR29165088.20903	_NC_007363.1	vRNA	0	F	1044	1027	1	1027	1027	4119.00	5220.00	928	87	8	12	21	534	23.00	21.72
SRR29165088.20915	_NC_007363.1	vRNA	0	F	1030	1021	7	1027	1027	3813.00	5150.00	899	90	20	32	21	499	20.00	18.90
SRR29165088.20916	_NC_002020.1	vRNA	0	R	899	889	1	889	890	3492.00	4495.00	794	78	5	17	22	410	22.00	20.24
SRR29165088.20917	_NC_002020.1	vRNA	0	F	918	890	1	890	890	3491.00	4590.00	794	86	17	10	21	444	24.00	21.95
SRR29165088.20920	_NC_007363.1	vRNA	0	F	1044	1027	1	1027	1027	4389.00	5220.00	952	67	5	8	20	629	25.00	23.84
SRR29165088.20926	_NC_002020.1	vRNA	0	R	898	890	1	890	890	3464.00	4490.00	791	81	5	18	21	425	23.00	22.27
SRR29165088.20934	_NC_002020.1	vRNA	0	F	275	267	624	890	890	1052.00	1375.00	239	23	1	5	12	139	24.00	23.91
SRR29165088.20943	A_NC_007362.1	vRNA	0	R	1807	1760	1	1760	1760	6815.00	9035.00	1561	186	17	13	43	859	25.00	24.22
SRR29165088.20948	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4132.00	5235.00	929	87	10	11	21	535	22.00	20.82
SRR29165088.20951	_NC_007363.1	vRNA	0	F	1051	1027	1	1027	1027	4372.00	5255.00	948	73	7	6	23	595	25.00	23.89
SRR29165088.20955	_NC_002020.1	vRNA	0	F	913	890	1	890	890	3486.00	4565.00	792	90	7	8	24	435	24.00	22.52
SRR29165088.20967	_NC_002020.1	vRNA	0	R	905	890	1	890	890	3331.00	4525.00	782	90	12	18	21	421	23.00	21.65
SRR29165088.20968	_NC_007363.1	vRNA	0	F	1050	1027	1	1027	1027	4196.00	5250.00	941	77	12	9	20	537	19.00	18.61
SRR29165088.20973	_NC_007363.1	vRNA	0	R	1047	1027	1	1027	1027	4362.00	5235.00	953	65	8	9	21	616	25.00	23.93
SRR29165088.20981	_NC_007363.1	vRNA	0	F	1041	1027	1	1027	1027	4167.00	5205.00	936	70	14	21	21	570	24.00	22.38
SRR29165088.20984	A_NC_007359.1	vRNA	0	R	2255	2233	1	2233	2233	9159.00	11275.00	2040	174	20	19	21	1309	24.00	22.41
SRR29165088.20990	_NC_002020.1	vRNA	0	F	912	890	1	890	890	3361.00	4560.00	784	92	15	14	21	413	22.50	21.51
SRR29165088.20996	_NC_007363.1	vRNA	0	F	1034	1020	8	1027	1027	4058.00	5170.00	919	83	7	18	25	559	22.00	20.86
SRR29165088.20998	_NC_002020.1	vRNA	0	F	901	890	1	890	890	3190.00	4505.00	771	85	21	34	24	392	22.00	19.18
SRR29165088.21006	A_NC_007361.1	vRNA	0	R	1476	1458	1	1458	1458	5551.00	7380.00	1282	156	17	20	21	686	24.00	22.20
SRR29165088.21007	_NC_007363.1	vRNA	0	F	1044	1027	1	1027	1027	4395.00	5220.00	948	73	2	6	21	614	26.00	24.84
SRR29165088.21010	_NC_007363.1	vRNA	0	R	1054	1027	1	1027	1027	4213.00	5270.00	937	80	16	10	21	577	24.00	21.95
SRR29165088.21011	_NC_007363.1	vRNA	0	R	1043	1027	1	1027	1027	4243.00	5215.00	940	75	10	12	18	564	23.00	21.47
SRR29165088.21013	_NC_007363.1	vRNA	0	F	606	594	434	1027	1027	2505.00	3030.00	547	45	3	2	11	357	23.00	21.38
SRR29165088.21016	_NC_007363.1	vRNA	0	R	1046	1027	1	1027	1027	4239.00	5230.00	939	78	8	10	21	593	25.00	23.05
SRR29165088.21024	_NC_002020.1	vRNA	0	R	907	890	1	890	890	3629.00	4535.00	803	81	2	6	21	459	26.00	25.69
